const,value,quality,momentum,low_risk
0.007221519956736736,0.02096382957501089,-0.0046186299012056665,0.01047698046842359,0.005084930830582739
0.02345345859297303,-0.0017728144384758235,0.0016404268088073832,-0.0137968882025393,-0.013331843920172141
0.0063430386861831655,0.009073958639010858,-0.01391933695369555,-0.009837011050955724,-0.004362003129357646
0.010223647982191109,-0.02297007201136754,-0.0016197490363096655,0.023298655039319015,0.014696717578856296
-0.019193742050936553,-0.031830074919831364,0.011637470973155373,-0.02654390613741789,-0.01913590883543216
0.017432206738548724,0.006526139056017836,0.0044437633816798,-0.008604046531573007,0.0021528448498462013
0.015332484538578349,0.0006141618346059696,-0.012337021032397432,0.0034694482599923766,0.011761733503802763
-0.0008487846807125818,-0.010636788307219244,-0.014666859215095411,0.032470325639566366,0.021417311872057084
0.0054904266794615665,0.015808434610648757,-0.0157925818612435,-0.010181882085762414,0.010959842733828886
0.005819753382545377,-0.010663645709791003,0.034912634690927494,-0.018397059046963742,-0.0026478731586053114
-0.007710967312052735,0.031857745512018205,0.01852706935980491,0.026791937463143893,0.03259754836853936
0.004374435237128053,-0.0292782222535951,0.03138947806262483,-0.03346816342487752,0.008383081254268608
0.009338974046322286,0.0063484497283559215,-0.005929877892363758,-0.0005371951859583321,0.015313488549096713
0.02600424713074842,0.022668883814010353,0.01939365725444369,0.0014459850182163836,-0.030093187279980047
0.0032473571035005148,0.007653667361248404,0.013647745145261786,-0.003804263868951649,-0.005830152549889643
0.0011612971617428166,-0.0029261183690522286,-0.021092295442150112,0.002609166811514004,0.011836592985819733
0.014544384679918978,-0.0027753662255312487,-0.00499137483433772,-0.000846094689211819,-0.003915263199966595
-0.009093536752358697,0.024948515670712997,0.0013612167943495845,0.03601511877805839,0.010592501527054321
-0.027641356862501895,0.023106453172704274,0.038151732313083594,0.024863416997723403,0.062470221923886696
0.010293537634259503,0.03727910192850733,-0.07460213593843681,-0.01703067401809338,-0.02451735354446415
-0.019849067917733443,-0.005457483323457161,0.0023799117034025603,0.004455657464222586,0.019320787397863415
-0.00015232299335607002,-0.01623286090234138,0.008015737499924423,-0.000827587267572932,0.006779916696853717
0.022959643584280997,0.004316986615507064,0.012657887197139742,0.023383253697995016,-0.02310199668479574
0.008365726313675492,0.025965656146254665,0.019607174941267538,-0.0027489251798378245,0.007260736641889907
0.03379246455051422,-0.02401611906609969,0.05420912272990221,0.016784005612654078,0.011097091315353443
0.004247202470487238,0.0059445742020507245,0.060462208645094905,-0.007999154029136375,-0.02754676985533034
0.02128546033930545,0.026307778127006912,-0.020608009777398288,0.03448721090527815,0.003172526154238793
0.021632529625830677,0.039885194057028776,0.04190956270426615,0.01371629694010602,-0.03337455728986964
0.014717202541168003,0.03752249108889309,0.002334487248335501,0.004031190635330294,0.0007303727189463885
-0.01466570203449176,-0.04452498767028781,0.0043895460609553235,-0.026394324717229137,0.0250693130536049
0.01216652163342346,-0.01897372663967479,0.017628074457587205,0.0048449095001881414,-0.025078784371630015
-0.00902501512714133,0.005886952783585605,-0.012276460312853319,0.004223756280060273,0.005939108207009593
0.005789406739904383,0.00796649977257841,0.057754334222453324,-0.0013741853104023965,-0.013201887433967791
-0.002920962584048491,0.028521078070477164,0.01097893164433485,0.026372370567773258,-0.000755200803538799
0.0036006191543111604,-0.004179898972194368,0.04063679314255415,0.0037087351883405015,-0.014027994986395821
0.005673363761730247,-0.0022973607534143613,0.026463916337127837,0.003906295067167668,-0.0055532404509654
-0.002377416504806321,-0.021383844760930568,-0.015288369946290136,0.017349931913576914,0.013539254653506116
-0.01045405556335546,0.00392455504964628,-0.03168626597736446,0.006110067134780796,-0.006878818546198954
0.0186485128271419,0.007622357383018195,0.0023667501115399686,-0.010281254463749584,-0.005024041968980918
0.006645915740228211,-0.012924502036949828,-0.010138562911413983,-0.0010064142260157952,-0.006167467324883269
0.011563221314494488,-0.0036251708697588557,-0.023638141288379683,-0.046523014338422736,-0.01123619046500019
-0.01831141188777692,0.012613336168851479,-0.018278531095038745,0.030877735585016948,0.008175154978029205
-0.0021879329113072467,-0.02897635860333444,-0.03046011862626365,-0.005692348749739128,0.01645323890253013
-0.005018094690721177,-0.008648246238540509,-0.054531485859657905,-0.013024049935840575,-0.002608123578791305
0.0022562557790316586,0.005504593653055162,0.03127121655854968,-0.007054589283026206,-0.0028387082459323874
0.02228353033667378,-0.0022542046605951715,-0.05085055986492794,-0.029649581114738973,0.014802110327397795
-0.005759256831852668,-0.05629172795731254,0.002628236859107092,0.013843033213731622,-0.00538213436380806
0.016794783406084354,-0.017127436297226233,0.02493079203698676,0.02380492883113994,-0.00732930618556071
-0.01878494322578653,-0.011845449024114236,-0.015159364140835524,-0.006434205312073278,0.007143796365649931
-0.01429769489464577,-0.0013206472174266924,-0.05322256253638823,0.03553539159489804,-0.007975295501042805
-0.007271673909621383,-0.04369542537649691,0.013964014245757947,0.018812175335396874,-0.022781131760494726
0.003459250747882711,-0.012005259300474516,0.034065510608859415,-0.01712807736626875,0.0009230857279639787
-0.004299996260243687,-0.004564088911335614,0.006359277364466275,0.01572969793566082,-0.013110701281777944
0.01076192101100477,-0.030468983433235862,0.014322411898699879,-0.011331689128827083,-0.011439301262313718
0.014251550414604902,0.04124866020419637,0.023203434863119838,0.06418279033413053,-0.01349581122031478
-0.011106094265860383,-0.0028076773948774673,-0.00755582676088646,-0.008658067293255838,-0.0010004696362235083
-0.013065730551397509,0.00802536260402402,0.0058808116593755625,0.031170291583434658,-0.0001896454349899785
