const,value,quality,momentum,low_risk
0.0035114202467654105,0.009467389114825408,-0.002951692868595322,0.010187601096870585,0.005790973067987544
0.021947099449962357,-0.00016560099876669577,0.0004992220563086043,-0.012609417826447221,-0.007851400875008458
-0.00032110924435306033,0.003972828492991588,-0.006828058119332082,-0.01051265173944654,-0.00594765686303173
0.014226418550727878,-0.011391770616381216,-0.0017446401480580472,0.019409951741733614,0.014750820417060287
-0.009571977343873515,-0.013911204521723624,0.009382215077401262,-0.021006339445040365,-0.01178231418774714
0.017426037625914652,0.002214270387902574,0.0035333600798338883,-0.009974989650549179,0.001827190868519936
0.011008599947852709,0.0010228350089953025,-0.007700053963995491,0.003032144905377645,0.011722886771554008
-0.0036231637638712115,-0.00797107959665791,-0.008935538434518504,0.017905668970453262,0.019980422244121564
-0.004234696474616351,0.011974470959294017,-0.009621931528376742,-0.008078510575503297,0.007832982871537084
0.006525048011847337,-0.0024287189799671316,0.0120752482342652,-0.019928018449221867,-0.004734021529286007
-0.016822276238458646,0.005777063092861847,0.00838817243369569,0.026448759038003002,0.029611537641483374
0.018469222034642314,-0.0059402705810187445,0.01829931110008782,-0.023244812181659236,0.006781350057073552
0.011560509543087159,0.0002996669998786875,0.0003166203562249663,-0.001557349911242207,0.012141016254915538
0.011626807823595322,0.0034131855814881415,0.009440138928447013,-0.0002703423472292868,-0.028089788951179744
0.0035058906478180017,0.00042174564741103955,-0.002011194260037221,-0.0010930074957695756,-0.00625529355617918
0.006133804759077789,-0.002096564248104092,-0.01579024285529597,0.0031841749480082,0.010567396497336089
0.014972763684373405,-0.00020305572290145544,-0.0010750389625450605,-0.0004981301091926682,-0.001804795393248512
-0.024558094117887057,0.010772543770579996,0.005472067167592236,0.031791878044246685,0.0074382915012054275
-0.03696258834712407,0.00408052943354242,0.032126276490544815,0.02585252841496786,0.048901987002139366
0.0018922363756332522,0.004808781882285767,-0.05104153270361682,-0.012264781320811324,-0.017136069804737086
-0.017544644078656992,-0.0007376530890672714,0.007659280341634591,0.005409721201452138,0.022794638449706077
0.0036908252552078262,-0.002666438117869074,0.004878566603686948,-0.0007360620291653559,0.0071070090442541065
0.015365251340509464,9.86816835592862e-05,0.004658352904662927,0.01399418255010651,-0.02001659967028244
-0.00241277610720538,0.006550129888270832,0.013168178525750314,-0.005929485513825926,0.00824845968741464
0.03364577055628233,-0.01506862691111923,0.017907525886341737,0.01861962209247529,0.01174021093877329
-0.00829869818556608,0.004194782323232862,0.03137033967226179,-0.006563967483918964,-0.023053403642215496
0.011878081969866106,0.018337184354736462,-0.01480269379126797,0.026079510559491648,0.0026525117212556734
-0.0024403155973530665,0.018120696060985438,0.030027782900250766,0.01179725178670137,-0.035983117951269246
0.0011174293495430899,0.021032182808434313,-0.0006154316563171218,0.003976018074881325,0.002319030464256173
0.008917242096544044,-0.026506276924822963,0.004207795407247502,-0.018740218129469133,0.021327225271501746
0.009767473394387449,-0.017436554107013343,0.010450009111064178,0.0041361828139250345,-0.02063622295918406
-0.009562802107550252,0.005186873896846526,-0.012411293448942212,0.0017590252093635545,0.004929649385578825
0.003178521679127383,0.007124736257185276,0.05254279212234381,-0.000203330006976905,-0.012261243948888414
-0.014886341001075023,0.024631737338903056,0.004474910660205552,0.027736520201998245,0.0002730782839629499
-0.002572372436662109,-0.004366454927487003,0.025378188941392904,0.0016969427298622732,-0.011183759276579655
0.0036203997384385697,-0.0027175068634473147,0.022448633801086464,0.004268791455447598,-0.006675490514219647
0.010910078781060848,-0.0053077436019716845,-0.02247939104104855,0.02028488578158912,0.008557115842094166
-0.008528630324664053,0.001070727937377199,-0.023330797015740985,0.003106249323432446,-0.004962396670421989
0.01550779801566002,0.0017926237847089522,-0.002508484834053465,-0.011533673330392957,-0.0019504539055032674
0.00913698736410082,-0.0068967873751393325,0.003907234827254656,0.00040028472385105884,-0.004127318480090453
0.01194346429053665,-0.002163884470656837,-0.006201192218161953,-0.053208433051720405,-0.006860252193526553
-0.024160994516119125,0.007160694157993624,-0.0022232960785016475,0.03013162242355933,0.009279611485671638
0.011414843082420932,-0.00371693035384742,-0.021847238951172382,-0.005403700218164153,0.015862808455174536
0.003105896236498108,-0.0008509959393245937,-0.047692200298550064,-0.014805573108405754,0.0002609610038830125
-0.0010429932187630423,0.0007789272087118367,0.02073739172491149,-0.00738780906359281,-0.002619888733717265
0.02625329389371388,0.0016591238553670356,-0.020141587820272602,-0.020719730089568615,0.015230935529442683
0.008027254065203566,-0.015613246306287768,0.0030437722342852485,0.013472751930259826,-0.005258860513947477
0.021304215792560185,-0.003979049792152133,0.020072413106767314,0.01694791940599577,-0.0070364507016120945
-0.013590197761384756,-0.0027788506389761058,-0.005742597404681464,-0.004831566563493532,0.008102777340837617
-0.012081115845755993,-0.0008220636259808896,-0.04074464081109695,0.02748987672450077,-0.00898513700071842
0.003984845791726138,-0.010453613879131528,0.011329254972588968,0.013037841159766706,-0.025224721199520996
0.007377941779197587,-0.004421952489657602,0.004154706492747668,-0.014242054571527902,0.0003921489087239205
-0.0036913664987267957,-0.0008566005646833482,0.004339924737317349,0.00947420218632143,-0.013344807096110951
0.017952067586969052,-0.009264160334271822,0.0016307237714408875,-0.009497614398520017,-0.011034613308872706
-0.015581101569218835,0.01778659543368178,0.01999936823558029,0.042905733889733746,-0.007690365952408382
-0.007409163941880839,-0.0006528784691934206,-0.006462669477780478,-0.007175617572308747,0.0001511437972160296
-0.02078399837871984,0.0013371046837371485,4.4690850115079034e-05,0.016593932246147657,-0.0008160601465140591
